sensor1,sensor2,sensor3,sensor4,labels
505,515,493,456,walk
517,509,484,458,walk
518,500,480,456,walk
517,493,476,484,walk
511,486,473,493,walk
506,481,473,505,walk
502,477,468,511,walk
499,472,468,514,walk
497,470,508,513,walk
496,496,515,496,walk
495,505,518,483,walk
494,510,517,473,walk
494,512,514,466,walk
493,513,508,460,walk
492,515,494,457,walk
509,516,485,454,walk
517,507,480,459,walk
519,498,476,485,walk
516,491,473,497,walk
514,485,470,500,walk
509,480,468,503,walk
503,476,466,507,walk
501,473,486,507,walk
498,475,516,498,walk
497,506,516,487,walk
496,511,517,476,walk
495,512,515,469,walk
494,512,513,462,walk
493,514,509,459,walk
498,517,496,455,walk
515,511,487,456,walk
517,502,481,464,walk
517,494,476,480,walk
515,487,473,488,walk
513,481,470,494,walk
507,477,468,504,walk
502,473,469,506,walk
500,472,518,500,walk
498,495,520,486,walk
496,502,519,475,walk
495,508,517,466,walk
495,512,516,461,walk
493,514,505,456,walk
502,517,493,454,walk
517,509,485,451,walk
518,500,479,452,walk
518,492,476,461,walk
516,485,473,477,walk
515,480,471,493,walk
507,476,468,500,walk
503,473,501,508,walk
501,482,516,492,walk
499,500,517,481,walk
497,508,517,470,walk
496,510,515,463,walk
496,512,510,458,walk
494,514,496,454,walk
505,515,488,452,walk
516,507,481,453,walk
517,498,476,453,walk
516,490,473,473,walk
515,485,471,483,walk
513,479,468,493,walk
505,475,466,500,walk
502,472,499,508,walk
500,490,515,493,walk
498,501,517,481,walk
496,504,517,470,walk
495,507,516,462,walk
495,510,515,457,walk
494,512,511,453,walk
504,514,498,452,walk
515,506,488,453,walk
516,500,481,452,walk
516,492,477,470,walk
515,486,474,492,walk
510,480,473,506,walk
503,476,469,512,walk
500,472,468,512,walk
499,470,514,508,walk
497,496,515,491,walk
496,500,516,479,walk
494,507,514,470,walk
494,511,513,464,walk
493,513,508,458,walk
493,516,495,455,walk
516,512,486,454,walk
518,501,480,454,walk
518,493,476,451,walk
518,487,473,452,walk
516,481,471,483,walk
514,476,467,499,walk
513,472,468,508,walk
509,470,509,504,walk
505,489,516,487,walk
503,494,516,474,walk
501,502,516,466,walk
499,507,516,460,walk
498,511,513,455,walk
498,514,501,453,walk
514,513,490,451,walk
517,502,483,451,walk
516,494,478,448,walk
516,487,475,457,walk
513,481,472,486,walk
507,476,470,503,walk
502,473,469,512,walk
500,470,504,509,walk
499,495,516,494,walk
497,505,516,480,walk
496,509,516,471,walk
495,510,512,464,walk
494,511,500,459,walk
494,515,489,455,walk
509,515,481,453,walk
515,503,478,453,walk
515,495,474,450,walk
515,488,471,473,walk
513,482,468,501,walk
506,477,467,514,walk
502,473,465,517,walk
499,471,508,515,walk
497,495,518,498,walk
496,504,517,484,walk
495,510,517,473,walk
494,511,512,466,walk
493,514,503,461,walk
493,515,491,457,walk
509,514,483,455,walk
515,504,479,459,walk
515,495,475,473,walk
516,489,472,492,walk
514,483,470,499,walk
510,478,468,508,walk
503,475,466,512,walk
500,473,511,511,walk
498,495,517,494,walk
497,506,518,481,walk
496,508,515,473,walk
495,510,514,466,walk
494,512,507,461,walk
494,514,494,457,walk
512,514,485,456,walk
516,502,480,454,walk
516,494,476,452,walk
517,487,473,456,walk
517,481,470,474,walk
517,476,468,497,walk
509,472,465,505,walk
504,470,500,507,walk
501,482,514,494,walk
499,502,516,483,walk
497,506,515,472,walk
496,510,515,465,walk
495,512,509,459,walk
494,514,495,456,walk
504,514,485,453,walk
513,508,480,454,walk
515,498,476,472,walk
514,491,473,483,walk
512,484,470,492,walk
507,480,468,499,walk
501,475,466,503,walk
499,472,466,505,walk
497,470,508,501,walk
496,501,513,488,walk
495,507,513,477,walk
494,510,512,469,walk
493,511,511,463,walk
492,512,505,458,walk
492,515,492,454,walk
502,515,482,452,walk
514,509,478,452,walk
515,500,475,471,walk
516,493,471,491,walk
514,487,469,499,walk
507,481,468,504,walk
501,477,465,508,walk
499,474,465,510,walk
498,472,513,507,walk
496,503,514,491,walk
495,510,516,479,walk
494,512,514,470,walk
493,512,511,464,walk
492,512,501,459,walk
492,516,490,456,walk
512,510,483,455,walk
516,501,478,453,walk
517,492,474,451,walk
516,486,471,460,walk
515,482,469,482,walk
509,476,466,500,walk
503,472,465,509,walk
501,470,505,508,walk
498,494,516,495,walk
496,504,516,481,walk
496,509,515,470,walk
495,510,513,464,walk
494,512,510,459,walk
493,515,498,456,walk
505,515,488,453,walk
515,506,482,452,walk
516,497,477,455,walk
516,489,475,475,walk
514,484,471,493,walk
509,479,469,505,walk
502,475,467,511,walk
500,471,512,509,walk
498,496,518,494,walk
496,502,517,480,walk
495,506,516,471,walk
494,508,513,464,walk
493,510,510,459,walk
492,513,497,456,walk
509,514,487,453,walk
517,504,482,455,walk
516,495,477,453,walk
516,488,474,478,walk
514,483,471,493,walk
507,478,470,502,walk
502,474,467,507,walk
500,472,503,505,walk
498,499,513,491,walk
496,507,513,478,walk
495,508,511,469,walk
494,509,506,463,walk
494,512,494,458,walk
492,512,484,454,walk
514,511,479,453,walk
517,501,475,454,walk
516,492,471,460,walk
514,486,468,491,walk
508,481,468,508,walk
502,476,464,512,walk
500,473,465,515,walk
498,470,516,508,walk
496,492,518,493,walk
495,498,518,481,walk
494,503,516,472,walk
494,508,516,464,walk
493,512,512,460,walk
493,514,499,456,walk
514,510,489,455,walk
517,501,483,454,walk
517,493,478,452,walk
516,485,475,469,walk
514,480,474,491,walk
508,476,470,505,walk
502,472,468,508,walk
500,469,503,508,walk
498,494,513,494,walk
496,504,514,481,walk
495,508,512,471,walk
494,509,511,464,walk
493,511,506,458,walk
493,514,493,455,walk
505,514,483,453,walk
517,505,479,453,walk
516,496,475,454,walk
516,488,472,491,walk
511,483,469,497,walk
504,478,467,502,walk
500,473,466,506,walk
499,471,495,508,walk
497,486,511,494,walk
495,503,514,483,walk
494,506,513,473,walk
493,509,512,466,walk
493,510,509,460,walk
493,512,497,456,walk
503,514,487,454,walk
514,505,481,455,walk
516,496,477,462,walk
516,489,474,476,walk
514,482,471,493,walk
509,479,468,502,walk
502,473,466,510,walk
500,471,503,511,walk
498,495,516,497,walk
496,505,515,483,walk
495,509,513,473,walk
494,510,510,466,walk
493,512,503,460,walk
493,514,491,457,walk
507,513,483,454,walk
516,504,479,457,walk
516,494,474,462,walk
515,488,472,474,walk
513,483,469,485,walk
507,477,466,495,walk
501,474,465,503,walk
499,471,507,501,walk
498,506,515,488,walk
497,509,514,476,walk
495,510,514,467,walk
494,510,511,460,walk
494,512,508,457,walk
493,518,496,453,walk
509,517,487,452,walk
515,503,480,452,walk
515,495,476,458,walk
512,488,474,484,walk
505,481,471,495,walk
501,477,468,503,walk
498,473,466,505,walk
497,470,509,504,walk
495,496,514,487,walk
495,503,513,475,walk
493,507,512,467,walk
492,509,510,460,walk
492,511,505,456,walk
492,514,492,454,walk
514,508,484,454,walk
516,500,478,452,walk
516,492,475,454,walk
514,486,471,482,walk
510,479,469,500,walk
502,475,466,505,walk
500,472,486,510,walk
498,484,516,496,walk
496,503,516,484,walk
495,505,514,472,walk
494,509,513,465,walk
493,510,509,459,walk
492,516,500,456,walk
511,518,489,453,walk
516,503,482,453,walk
516,494,478,457,walk
516,486,474,478,walk
512,481,471,497,walk
506,476,469,509,walk
502,472,468,510,walk
499,470,518,498,walk
497,497,518,485,walk
496,505,514,474,walk
494,507,511,465,walk
494,510,510,460,walk
493,512,498,456,walk
504,513,488,453,walk
514,504,481,453,walk
516,496,478,468,walk
514,488,474,485,walk
510,482,471,498,walk
503,477,469,501,walk
499,473,466,508,walk
497,469,500,506,walk
496,479,515,495,walk
495,500,515,482,walk
494,507,514,472,walk
493,509,511,465,walk
492,510,508,460,walk
492,513,501,456,walk
501,513,490,453,walk
514,508,483,453,walk
515,499,478,464,walk
515,491,474,484,walk
512,484,471,495,walk
505,479,468,502,walk
500,475,467,509,walk
498,471,466,509,walk
497,469,513,500,walk
495,496,514,488,walk
494,507,513,477,walk
493,507,511,469,walk
493,509,506,462,walk
492,512,492,458,walk
496,513,484,455,walk
516,506,479,453,walk
516,496,475,451,walk
516,488,472,454,walk
514,482,469,475,walk
511,478,467,492,walk
503,473,464,501,walk
500,470,500,507,walk
498,494,513,493,walk
497,504,514,480,walk
495,508,513,470,walk
494,508,511,463,walk
493,510,509,458,walk
492,512,503,455,walk
503,514,491,452,walk
515,508,483,452,walk
516,499,479,454,walk
516,491,475,465,walk
514,485,472,485,walk
509,480,468,498,walk
502,475,467,509,walk
500,472,492,508,walk
498,473,516,498,walk
496,500,516,484,walk
495,506,514,474,walk
494,507,512,466,walk
493,509,506,460,walk
493,513,494,456,walk
505,513,484,453,walk
516,504,480,454,walk
516,495,476,453,walk
515,488,473,482,walk
510,482,470,496,walk
503,477,466,504,walk
499,473,466,512,walk
497,470,494,509,walk
496,490,512,498,walk
495,502,511,485,walk
494,505,511,474,walk
493,506,509,467,walk
493,509,507,461,walk
491,511,495,458,walk
505,512,486,454,walk
517,505,480,454,walk
516,495,476,452,walk
515,487,472,458,walk
513,480,469,486,walk
509,476,467,503,walk
502,472,465,506,walk
500,470,484,511,walk
498,469,514,496,walk
496,498,514,485,walk
495,501,514,473,walk
494,505,514,466,walk
493,508,512,460,walk
492,510,506,457,walk
504,514,494,454,walk
516,505,485,454,walk
515,496,479,453,walk
513,488,476,461,walk
511,482,473,482,walk
504,476,470,492,walk
500,473,469,507,walk
497,469,497,509,walk
496,485,514,495,walk
494,500,514,483,walk
493,505,513,472,walk
492,507,512,465,walk
492,508,509,459,walk
492,513,500,456,walk
506,514,490,453,walk
515,504,482,453,walk
514,495,478,450,walk
515,488,475,478,walk
511,481,471,495,walk
505,477,469,503,walk
500,472,468,508,walk
498,469,500,507,walk
496,487,514,493,walk
495,502,513,481,walk
494,508,512,471,walk
492,509,509,464,walk
492,512,506,460,walk
491,513,496,456,walk
503,513,486,453,walk
516,507,480,452,walk
516,498,476,454,walk
516,490,472,472,walk
514,484,469,485,walk
513,479,468,499,walk
505,474,463,500,walk
501,470,464,506,walk
499,468,513,502,walk
497,499,514,486,walk
495,505,514,475,walk
494,507,512,467,walk
493,509,511,462,walk
493,511,505,458,walk
492,513,493,454,walk
510,512,484,452,walk
515,502,479,451,walk
516,493,475,479,walk
514,486,472,495,walk
510,481,470,505,walk
503,476,467,510,walk
500,472,465,513,walk
498,469,502,512,walk
496,486,515,502,walk
495,501,514,487,walk
494,506,513,477,walk
493,509,512,470,walk
492,510,508,464,walk
492,512,496,460,walk
505,512,486,456,walk
515,505,481,457,walk
515,495,476,453,walk
515,488,473,483,walk
510,482,470,494,walk
504,477,468,498,walk
499,473,465,502,walk
497,470,467,503,walk
496,468,512,494,walk
494,502,513,483,walk
493,506,513,473,walk
493,508,512,466,walk
492,508,510,460,walk
491,509,506,456,walk
493,512,494,454,walk
510,511,485,453,walk
513,500,480,457,walk
515,492,476,471,walk
515,486,472,476,walk
515,480,470,485,walk
511,475,467,495,walk
503,471,465,501,walk
501,469,498,504,walk
498,480,514,493,walk
496,502,515,480,walk
495,507,514,471,walk
494,508,511,464,walk
493,509,508,458,walk
492,511,499,456,walk
503,514,488,453,walk
511,506,482,453,walk
513,498,477,470,walk
514,490,474,478,walk
513,484,471,483,walk
508,478,466,492,walk
501,473,465,496,walk
498,470,466,503,walk
496,467,510,498,walk
495,500,515,483,walk
494,507,514,473,walk
493,509,511,465,walk
492,510,508,459,walk
491,511,505,456,walk
491,515,492,453,walk
508,513,483,452,walk
513,503,479,453,walk
513,494,475,462,walk
512,487,472,476,walk
507,481,469,488,walk
500,476,466,502,walk
498,472,465,510,walk
496,470,509,509,walk
494,493,517,494,walk
493,502,516,480,walk
492,505,516,471,walk
492,505,514,464,walk
491,507,512,459,walk
491,510,500,456,walk
512,511,491,455,walk
515,499,483,457,walk
514,490,479,474,walk
511,483,476,485,walk
504,478,473,495,walk
499,473,470,505,walk
497,470,469,510,walk
496,468,511,505,walk
495,500,515,488,walk
493,507,513,477,walk
492,509,510,468,walk
491,510,503,462,walk
490,512,492,458,walk
492,514,484,455,walk
510,511,479,454,walk
514,501,475,480,walk
513,493,471,492,walk
508,486,469,496,walk
501,482,467,499,walk
498,475,464,506,walk
496,472,465,509,walk
495,469,510,506,walk
493,499,515,491,walk
492,503,515,479,walk
491,506,512,471,walk
491,508,510,464,walk
491,510,508,460,walk
491,512,496,457,walk
509,512,486,456,walk
513,501,481,471,walk
513,493,476,480,walk
510,485,473,490,walk
504,481,471,493,walk
499,476,468,501,walk
497,472,467,504,walk
495,470,507,501,walk
494,495,514,486,walk
493,500,514,475,walk
492,504,512,467,walk
491,506,510,461,walk
490,510,509,458,walk
491,512,497,455,walk
511,513,487,455,walk
515,500,481,455,walk
515,491,476,451,walk
514,484,473,468,walk
513,478,471,488,walk
507,474,468,504,walk
501,470,488,508,walk
499,472,514,505,walk
496,497,516,487,walk
495,502,514,476,walk
493,506,512,467,walk
493,509,508,460,walk
492,512,504,457,walk
496,514,491,454,walk
514,506,483,453,walk
515,498,478,454,walk
515,490,475,455,walk
515,484,471,467,walk
513,478,469,482,walk
509,474,467,496,walk
501,470,468,499,walk
500,468,512,494,walk
497,495,514,481,walk
495,504,513,469,walk
494,507,509,462,walk
493,508,507,456,walk
492,511,500,455,walk
492,513,488,451,walk
512,506,481,451,walk
516,499,477,451,walk
516,491,473,449,walk
515,484,470,450,walk
514,478,468,462,walk
511,474,465,489,walk
503,470,464,500,walk
501,469,509,496,walk
498,499,513,481,walk
497,506,512,469,walk
495,508,510,462,walk
494,509,507,457,walk
493,511,503,454,walk
493,514,491,452,walk
509,512,483,451,walk
514,502,478,461,walk
514,493,475,465,walk
512,486,471,483,walk
507,480,469,495,walk
501,475,465,504,walk
498,472,468,509,walk
496,470,508,505,walk
495,496,513,489,walk
493,501,514,477,walk
493,504,511,468,walk
491,506,509,462,walk
491,509,508,458,walk
491,512,497,455,walk
508,512,487,454,walk
515,502,481,455,walk
515,493,477,454,walk
513,486,473,473,walk
510,480,470,484,walk
505,474,468,496,walk
499,470,465,502,walk
498,468,507,504,walk
495,489,514,488,walk
494,500,513,476,walk
493,504,512,467,walk
492,506,509,461,walk
491,509,508,456,walk
491,512,497,453,walk
507,513,487,452,walk
514,503,481,453,walk
513,494,476,453,walk
510,486,474,479,walk
502,481,470,490,walk
498,475,467,504,walk
496,471,466,509,walk
494,468,501,512,walk
493,494,513,495,walk
492,504,512,482,walk
491,507,511,471,walk
490,508,509,464,walk
490,510,506,459,walk
489,512,492,455,walk
508,513,484,454,walk
514,502,479,454,walk
514,493,475,453,walk
512,486,472,472,walk
508,481,468,490,walk
502,475,466,499,walk
498,472,465,509,walk
496,469,508,506,walk
494,497,512,488,walk
493,505,511,476,walk
492,507,509,467,walk
491,508,507,461,walk
490,509,498,457,walk
493,513,488,454,walk
510,506,480,453,walk
513,498,476,453,walk
513,490,472,465,walk
512,482,469,481,walk
508,478,466,492,walk
502,472,463,499,walk
498,469,465,507,walk
496,467,511,503,walk
495,497,514,486,walk
493,503,512,475,walk
492,506,513,467,walk
491,506,510,460,walk
490,508,507,456,walk
490,511,496,453,walk
508,511,486,453,walk
513,502,480,455,walk
514,493,477,455,walk
514,486,472,473,walk
511,479,470,487,walk
506,474,467,494,walk
501,471,466,502,walk
498,467,464,504,walk
496,465,509,501,walk
494,500,511,485,walk
493,506,510,474,walk
492,508,508,466,walk
491,508,504,460,walk
490,510,500,456,walk
490,511,487,454,walk
507,511,480,453,walk
512,502,475,453,walk
512,493,472,458,walk
512,486,469,478,walk
508,480,465,486,walk
503,475,464,495,walk
497,471,462,501,walk
496,468,476,501,walk
494,467,512,489,walk
492,501,512,479,walk
491,507,512,470,walk
490,508,510,463,walk
489,508,507,457,walk
489,511,504,454,walk
490,513,491,452,walk
508,512,483,454,walk
512,502,478,456,walk
512,494,474,472,walk
510,487,471,487,walk
505,481,468,497,walk
500,475,466,508,walk
496,472,464,510,walk
495,469,506,510,walk
493,494,513,494,walk
492,504,513,482,walk
491,508,510,472,walk
490,510,508,465,walk
489,512,504,460,walk
489,514,491,456,walk
500,515,483,453,walk
512,505,478,453,walk
514,496,475,453,walk
513,488,471,471,walk
513,482,468,485,walk
513,476,465,495,walk
506,472,463,501,walk
500,469,497,506,walk
498,481,512,497,walk
495,503,513,483,walk
494,506,512,472,walk
492,508,510,464,walk
491,509,507,459,walk
491,510,504,455,walk
491,512,491,453,walk
509,512,483,452,walk
513,501,478,456,walk
513,492,475,473,walk
510,486,471,489,walk
504,480,468,496,walk
499,475,465,498,walk
496,471,464,502,walk
494,468,476,501,walk
492,474,511,489,walk
492,503,512,478,walk
491,505,511,469,walk
490,507,510,462,walk
489,508,508,457,walk
489,509,499,454,walk
488,511,488,451,walk
503,510,481,450,walk
513,502,476,450,walk
514,493,473,449,walk
514,486,470,448,walk
513,479,466,448,walk
512,475,466,471,walk
505,470,463,495,walk
500,467,463,504,walk
497,465,509,498,walk
495,500,511,481,walk
493,505,511,470,walk
492,507,509,462,walk
491,508,508,457,walk
489,509,502,454,walk
490,514,490,451,walk
508,513,482,450,walk
512,499,477,451,walk
512,490,473,473,walk
511,483,471,486,walk
507,478,467,496,walk
500,473,465,506,walk
497,469,463,510,walk
495,465,509,510,walk
493,498,513,492,walk
491,505,512,479,walk
491,508,510,470,walk
490,509,506,463,walk
489,511,501,458,walk
488,512,488,455,walk
506,515,481,452,walk
512,503,476,460,walk
512,494,473,472,walk
511,486,469,485,walk
505,480,467,495,walk
500,475,464,502,walk
496,471,463,507,walk
494,467,500,506,walk
493,487,512,489,walk
491,501,511,477,walk
490,506,508,469,walk
489,507,505,462,walk
489,509,493,457,walk
488,511,484,455,walk
505,511,478,452,walk
512,501,474,453,walk
512,492,471,464,walk
511,485,467,484,walk
508,480,465,495,walk
501,474,462,501,walk
497,470,462,509,walk
494,467,480,508,walk
493,469,512,496,walk
492,501,511,485,walk
490,506,510,474,walk
489,508,507,466,walk
489,509,503,460,walk
488,511,495,457,walk
489,513,484,453,walk
508,510,478,452,walk
511,501,475,452,walk
510,492,471,470,walk
505,485,468,480,walk
499,480,465,491,walk
495,474,464,498,walk
493,470,462,504,walk
492,467,461,505,walk
491,464,505,499,walk
489,505,509,485,walk
488,508,507,474,walk
488,510,506,466,walk
488,512,502,461,walk
487,512,494,455,walk
487,514,484,453,walk
498,513,478,451,walk
512,506,474,451,walk
512,496,470,457,walk
513,489,467,478,walk
510,482,464,489,walk
502,477,464,493,walk
497,472,460,499,walk
494,468,460,501,walk
492,466,502,502,walk
491,492,512,487,walk
490,505,511,475,walk
489,508,508,467,walk
488,508,505,462,walk
488,510,501,456,walk
487,511,489,453,walk
498,512,482,451,walk
512,505,477,449,walk
512,495,474,462,walk
512,487,470,484,walk
508,481,467,492,walk
501,476,464,497,walk
497,471,462,503,walk
494,468,489,505,walk
493,477,513,494,walk
491,503,513,481,walk
490,507,511,471,walk
489,507,507,464,walk
488,509,499,458,walk
487,511,488,454,walk
493,512,481,451,walk
509,504,476,450,walk
512,495,474,458,walk
512,487,469,475,walk
509,480,467,489,walk
502,475,464,497,walk
497,471,462,505,walk
495,467,472,507,walk
493,474,509,496,walk
491,503,511,484,walk
490,506,508,473,walk
489,506,505,465,walk
488,508,499,459,walk
488,510,486,455,walk
500,511,480,452,walk
508,502,475,455,walk
511,493,472,481,walk
509,485,468,488,walk
503,479,466,490,walk
497,473,464,495,walk
493,469,461,502,walk
492,466,472,503,walk
491,465,507,491,walk
490,501,510,481,walk
488,506,507,471,walk
488,507,506,464,walk
487,507,501,458,walk
487,510,490,454,walk
494,511,482,452,walk
506,505,477,453,walk
509,497,473,467,walk
507,489,469,486,walk
500,482,465,494,walk
495,477,465,500,walk
492,472,461,505,walk
491,468,490,506,walk
489,473,512,495,walk
488,500,512,483,walk
487,506,509,472,walk
487,507,506,465,walk
487,509,501,458,walk
486,512,489,455,walk
498,514,482,452,walk
511,505,477,450,walk
512,495,473,462,walk
508,487,470,480,walk
501,480,467,486,walk
496,474,464,493,walk
493,470,461,501,walk
491,467,477,503,walk
490,465,509,492,walk
488,496,510,480,walk
488,504,509,470,walk
487,505,507,463,walk
486,507,504,457,walk
486,509,498,453,walk
500,512,486,451,walk
509,504,480,452,walk
511,495,475,466,walk
508,486,472,479,walk
501,480,468,485,walk
496,474,465,494,walk
493,470,464,503,walk
491,466,464,502,walk
490,465,511,492,walk
488,492,511,480,walk
488,496,510,469,walk
487,501,508,462,walk
486,504,506,456,walk
486,509,500,453,walk
500,511,488,450,walk
511,503,482,453,walk
512,493,477,459,walk
510,485,473,470,walk
507,478,470,480,walk
500,473,466,490,walk
496,468,465,498,walk
494,465,483,498,walk
492,465,512,486,walk
490,493,512,475,walk
489,501,508,466,walk
489,505,507,459,walk
487,507,504,454,walk
487,510,493,451,walk
502,511,484,449,walk
510,502,477,467,walk
509,491,474,487,walk
504,484,470,490,walk
497,478,467,492,walk
493,472,463,497,walk
491,467,463,503,walk
490,465,497,501,walk
489,468,510,488,walk
488,492,510,477,walk
487,498,509,468,walk
487,502,507,461,walk
486,507,506,456,walk
485,510,497,452,walk
501,511,487,451,walk
510,502,480,454,walk
510,493,476,465,walk
510,484,471,476,walk
509,477,468,484,walk
505,472,466,498,walk
498,468,464,506,walk
495,465,505,507,walk
493,474,513,493,walk
491,495,512,479,walk
490,502,509,469,walk
489,505,507,461,walk
488,508,502,456,walk
487,510,490,453,walk
506,511,483,451,walk
511,499,477,451,walk
511,489,473,451,walk
509,481,470,466,walk
506,475,467,485,walk
500,470,464,496,walk
495,467,463,499,walk
494,465,507,499,walk
491,491,510,482,walk
490,501,509,471,walk
488,504,507,462,walk
488,507,505,456,walk
487,508,499,452,walk
488,511,487,450,walk
508,508,480,450,walk
511,497,475,452,walk
510,488,472,461,walk
509,481,468,482,walk
504,475,465,494,walk
496,470,463,502,walk
494,467,479,504,walk
493,465,513,489,walk
491,492,512,477,walk
489,501,509,467,walk
488,505,507,460,walk
487,507,502,454,walk
486,510,489,451,walk
504,510,482,449,walk
510,499,477,450,walk
510,489,473,456,walk
509,481,469,473,walk
505,476,467,490,walk
498,470,463,497,walk
495,466,463,503,walk
493,465,509,500,walk
491,493,510,483,walk
489,502,509,472,walk
488,505,506,464,walk
488,507,503,457,walk
487,508,490,452,walk
487,511,483,450,walk
509,504,476,450,walk
511,496,473,451,walk
509,487,469,465,walk
507,481,466,483,walk
501,475,464,493,walk
495,469,461,500,walk
493,466,462,505,walk
492,463,503,501,walk
489,480,508,484,walk
489,497,508,473,walk
488,504,507,465,walk
487,506,504,458,walk
485,508,501,453,walk
486,511,489,450,walk
506,511,481,448,walk
511,498,476,448,walk
509,489,472,446,walk
508,481,469,462,walk
502,475,465,478,walk
497,470,463,496,walk
494,466,461,503,walk
491,466,506,500,walk
489,483,510,485,walk
489,500,507,472,walk
487,504,505,463,walk
487,507,500,456,walk
486,508,496,452,walk
486,511,485,449,walk
507,507,479,448,walk
509,497,474,453,walk
509,488,470,486,walk
503,481,467,493,walk
496,476,464,500,walk
492,470,462,505,walk
491,466,461,504,walk
489,464,512,491,walk
488,487,512,482,walk
487,498,512,471,walk
486,501,509,464,walk
486,505,507,457,walk
485,507,498,454,walk
498,509,487,450,walk
511,501,480,452,walk
510,491,476,446,walk
507,483,473,445,walk
499,477,469,445,walk
496,472,468,479,walk
492,466,464,496,walk
490,463,465,496,walk
489,462,508,480,walk
488,492,509,471,walk
487,502,508,461,walk
486,506,506,456,walk
486,508,502,450,walk
485,510,490,448,walk
485,512,481,446,walk
511,503,476,447,walk
512,494,472,446,walk
510,485,468,445,walk
506,478,466,467,walk
501,473,463,484,walk
495,468,462,497,walk
493,464,461,501,walk
491,462,504,497,walk
489,495,510,482,walk
488,502,508,470,walk
487,505,508,462,walk
486,508,505,456,walk
485,510,501,451,walk
485,512,489,449,walk
502,512,480,447,walk
508,501,476,447,walk
509,492,472,446,walk
508,484,469,472,walk
503,478,465,489,walk
497,472,463,499,walk
492,468,461,505,walk
491,464,489,505,walk
489,484,505,491,walk
488,504,507,478,walk
487,508,505,468,walk
486,509,503,461,walk
485,509,495,455,walk
485,511,483,451,walk
499,512,477,449,walk
507,502,473,449,walk
509,492,469,480,walk
505,484,466,488,walk
497,477,463,490,walk
493,472,461,497,walk
490,468,459,501,walk
489,465,498,502,walk
487,472,510,488,walk
486,496,510,475,walk
486,502,508,467,walk
486,504,506,461,walk
484,505,503,454,walk
484,507,493,451,walk
502,508,484,449,walk
507,499,478,448,walk
509,489,474,455,walk
507,482,471,471,walk
502,476,467,484,walk
495,469,464,492,walk
492,466,464,500,walk
490,463,503,499,walk
488,491,509,484,walk
487,501,508,471,walk
486,504,508,463,walk
486,505,505,456,walk
485,506,499,452,walk
485,510,488,449,walk
506,512,480,453,walk
509,495,475,454,walk
508,486,471,464,walk
505,480,468,475,walk
500,474,464,488,walk
494,468,462,497,walk
491,465,463,504,walk
490,463,509,493,walk
488,495,512,480,walk
487,499,512,469,walk
486,502,510,461,walk
486,504,508,454,walk
484,507,500,451,walk
499,509,489,448,walk
507,500,481,448,walk
508,491,477,448,walk
508,483,472,467,walk
503,476,470,484,walk
