sensor1,sensor2,sensor3,sensor4,labels
512,484,501,505,Parkinson
515,485,491,514,Parkinson
515,475,484,515,Parkinson
514,466,479,514,Parkinson
513,461,475,515,Parkinson
511,456,473,516,Parkinson
508,453,471,517,Parkinson
506,449,469,518,Parkinson
504,446,467,518,Parkinson
502,444,466,520,Parkinson
500,447,465,520,Parkinson
499,475,502,520,Parkinson
498,486,514,518,Parkinson
497,487,515,511,Parkinson
497,486,514,499,Parkinson
495,488,512,492,Parkinson
495,487,512,486,Parkinson
497,487,511,482,Parkinson
515,486,503,506,Parkinson
516,483,494,514,Parkinson
513,472,486,514,Parkinson
514,464,480,514,Parkinson
514,459,476,514,Parkinson
514,454,473,513,Parkinson
511,452,470,514,Parkinson
507,448,469,514,Parkinson
505,446,467,516,Parkinson
503,444,466,517,Parkinson
501,443,465,517,Parkinson
500,441,464,518,Parkinson
499,447,488,517,Parkinson
497,472,514,515,Parkinson
497,478,517,506,Parkinson
496,476,517,500,Parkinson
495,477,515,491,Parkinson
495,480,516,487,Parkinson
495,480,513,482,Parkinson
511,482,504,500,Parkinson
513,480,494,512,Parkinson
513,469,486,512,Parkinson
515,460,481,512,Parkinson
516,454,477,512,Parkinson
515,449,474,512,Parkinson
514,446,471,512,Parkinson
510,444,470,514,Parkinson
507,442,467,516,Parkinson
505,440,467,517,Parkinson
503,439,465,516,Parkinson
501,440,465,517,Parkinson
501,440,492,516,Parkinson
498,470,514,517,Parkinson
498,482,516,510,Parkinson
497,480,515,502,Parkinson
496,480,514,493,Parkinson
496,479,513,487,Parkinson
496,479,511,482,Parkinson
509,478,504,507,Parkinson
508,478,494,514,Parkinson
506,467,486,516,Parkinson
504,459,480,514,Parkinson
503,452,476,513,Parkinson
503,447,473,513,Parkinson
504,444,471,513,Parkinson
506,441,469,513,Parkinson
506,439,468,513,Parkinson
506,438,466,513,Parkinson
506,437,465,513,Parkinson
507,436,465,514,Parkinson
506,452,511,512,Parkinson
501,476,520,509,Parkinson
500,474,519,501,Parkinson
499,472,518,492,Parkinson
498,472,518,486,Parkinson
499,472,517,482,Parkinson
513,473,510,508,Parkinson
514,474,499,516,Parkinson
513,464,491,516,Parkinson
513,455,484,511,Parkinson
515,449,479,507,Parkinson
515,443,476,505,Parkinson
513,441,473,507,Parkinson
510,438,471,508,Parkinson
507,436,470,512,Parkinson
505,435,468,513,Parkinson
503,433,466,515,Parkinson
501,433,478,514,Parkinson
499,437,512,513,Parkinson
498,473,518,510,Parkinson
498,475,519,500,Parkinson
497,475,518,492,Parkinson
496,475,519,485,Parkinson
496,475,517,481,Parkinson
509,475,511,506,Parkinson
506,474,501,517,Parkinson
502,471,492,518,Parkinson
500,462,485,518,Parkinson
498,455,481,518,Parkinson
497,448,477,518,Parkinson
496,444,475,519,Parkinson
495,439,473,518,Parkinson
495,437,471,518,Parkinson
496,434,469,519,Parkinson
496,433,468,519,Parkinson
494,435,503,518,Parkinson
491,453,520,515,Parkinson
492,468,521,508,Parkinson
492,465,520,500,Parkinson
491,467,520,492,Parkinson
491,469,519,486,Parkinson
499,470,518,498,Parkinson
510,471,516,511,Parkinson
508,470,507,514,Parkinson
504,469,497,514,Parkinson
502,466,490,514,Parkinson
500,461,483,514,Parkinson
498,451,479,514,Parkinson
497,446,477,513,Parkinson
495,441,474,514,Parkinson
494,438,472,513,Parkinson
493,435,469,513,Parkinson
492,433,469,513,Parkinson
491,432,466,514,Parkinson
490,431,481,514,Parkinson
489,431,512,513,Parkinson
489,452,517,509,Parkinson
489,472,519,500,Parkinson
489,474,519,491,Parkinson
488,473,519,485,Parkinson
487,474,518,481,Parkinson
510,471,516,501,Parkinson
511,470,506,513,Parkinson
511,470,496,515,Parkinson
512,468,489,513,Parkinson
511,465,483,511,Parkinson
511,458,478,509,Parkinson
510,450,476,508,Parkinson
507,444,473,506,Parkinson
503,440,471,506,Parkinson
502,437,469,505,Parkinson
500,434,467,505,Parkinson
499,432,466,507,Parkinson
497,430,500,506,Parkinson
495,457,513,507,Parkinson
495,466,517,499,Parkinson
494,463,518,491,Parkinson
493,462,518,485,Parkinson
492,460,517,481,Parkinson
504,456,515,494,Parkinson
513,465,507,513,Parkinson
511,469,496,516,Parkinson
509,466,488,516,Parkinson
508,453,482,516,Parkinson
507,446,477,516,Parkinson
506,440,474,516,Parkinson
503,436,472,517,Parkinson
500,433,469,517,Parkinson
499,431,467,517,Parkinson
497,430,466,517,Parkinson
499,429,483,516,Parkinson
496,456,512,515,Parkinson
495,468,517,510,Parkinson
494,467,517,500,Parkinson
493,470,517,491,Parkinson
492,470,517,485,Parkinson
492,469,517,481,Parkinson
506,465,516,503,Parkinson
517,466,509,514,Parkinson
519,468,498,511,Parkinson
521,467,489,506,Parkinson
522,466,483,504,Parkinson
521,455,478,506,Parkinson
520,448,475,508,Parkinson
518,443,473,511,Parkinson
514,439,470,514,Parkinson
510,435,468,515,Parkinson
507,431,468,516,Parkinson
505,433,506,513,Parkinson
502,469,516,512,Parkinson
502,476,517,500,Parkinson
500,474,515,492,Parkinson
498,472,514,485,Parkinson
497,473,512,480,Parkinson
515,474,504,510,Parkinson
513,474,492,519,Parkinson
509,460,486,518,Parkinson
507,451,479,518,Parkinson
507,445,475,517,Parkinson
506,440,473,518,Parkinson
506,436,470,518,Parkinson
504,433,468,517,Parkinson
502,431,467,516,Parkinson
501,429,465,516,Parkinson
500,429,465,516,Parkinson
500,427,464,517,Parkinson
500,454,503,515,Parkinson
496,478,512,514,Parkinson
497,482,513,504,Parkinson
495,482,511,495,Parkinson
495,482,509,488,Parkinson
500,483,501,483,Parkinson
511,485,492,507,Parkinson
514,481,483,513,Parkinson
515,466,478,513,Parkinson
514,457,474,513,Parkinson
514,452,471,514,Parkinson
514,446,469,513,Parkinson
511,442,467,514,Parkinson
507,438,465,513,Parkinson
505,435,464,515,Parkinson
502,432,463,513,Parkinson
501,431,462,513,Parkinson
499,430,462,514,Parkinson
497,455,488,514,Parkinson
496,476,507,510,Parkinson
495,485,512,502,Parkinson
494,483,512,493,Parkinson
493,483,512,485,Parkinson
493,483,511,481,Parkinson
502,481,507,479,Parkinson
512,482,498,510,Parkinson
514,479,488,515,Parkinson
514,466,482,515,Parkinson
515,457,477,512,Parkinson
515,451,473,510,Parkinson
514,446,470,509,Parkinson
512,443,468,510,Parkinson
509,439,466,510,Parkinson
506,436,464,512,Parkinson
504,434,463,513,Parkinson
502,431,465,512,Parkinson
500,461,504,512,Parkinson
498,481,512,510,Parkinson
497,484,511,501,Parkinson
496,484,509,492,Parkinson
495,486,498,485,Parkinson
495,485,489,480,Parkinson
498,483,480,500,Parkinson
509,480,476,518,Parkinson
509,470,472,520,Parkinson
508,461,469,518,Parkinson
509,454,467,517,Parkinson
510,449,465,515,Parkinson
510,444,463,515,Parkinson
508,440,462,514,Parkinson
505,438,462,515,Parkinson
502,434,460,515,Parkinson
500,433,460,515,Parkinson
499,458,495,514,Parkinson
496,472,511,513,Parkinson
496,481,513,504,Parkinson
494,482,512,494,Parkinson
494,484,510,487,Parkinson
493,485,501,482,Parkinson
510,485,491,500,Parkinson
515,483,483,518,Parkinson
511,470,477,519,Parkinson
507,460,474,518,Parkinson
503,454,471,518,Parkinson
502,449,469,519,Parkinson
498,445,467,520,Parkinson
497,440,464,520,Parkinson
496,438,463,521,Parkinson
494,435,462,520,Parkinson
493,437,487,520,Parkinson
492,461,510,518,Parkinson
492,469,514,510,Parkinson
491,473,514,503,Parkinson
490,477,513,493,Parkinson
489,478,512,487,Parkinson
489,479,505,482,Parkinson
507,482,495,505,Parkinson
510,477,487,514,Parkinson
508,463,481,514,Parkinson
506,455,476,514,Parkinson
506,449,473,514,Parkinson
507,444,471,513,Parkinson
505,440,468,513,Parkinson
503,438,466,513,Parkinson
500,435,465,513,Parkinson
499,433,463,514,Parkinson
497,432,462,514,Parkinson
495,430,484,514,Parkinson
493,458,508,513,Parkinson
493,485,514,510,Parkinson
492,490,514,501,Parkinson
491,490,514,491,Parkinson
490,488,515,485,Parkinson
491,488,514,480,Parkinson
516,489,506,496,Parkinson
520,489,495,515,Parkinson
519,477,487,515,Parkinson
516,468,480,515,Parkinson
515,462,477,514,Parkinson
515,456,473,515,Parkinson
514,452,471,513,Parkinson
514,449,469,514,Parkinson
513,446,466,514,Parkinson
509,443,465,515,Parkinson
506,440,464,515,Parkinson
504,444,463,515,Parkinson
502,470,493,514,Parkinson
499,475,511,515,Parkinson
499,475,516,508,Parkinson
497,476,515,498,Parkinson
496,476,515,490,Parkinson
494,476,515,485,Parkinson
502,476,511,481,Parkinson
512,482,499,512,Parkinson
512,476,490,517,Parkinson
508,465,484,518,Parkinson
505,458,478,516,Parkinson
502,452,475,515,Parkinson
501,448,472,515,Parkinson
499,444,469,516,Parkinson
498,442,467,516,Parkinson
495,440,466,515,Parkinson
495,438,464,516,Parkinson
495,437,463,516,Parkinson
492,442,508,516,Parkinson
491,476,516,515,Parkinson
490,483,516,507,Parkinson
490,482,515,496,Parkinson
489,481,514,488,Parkinson
503,479,508,494,Parkinson
514,483,497,512,Parkinson
510,475,489,516,Parkinson
506,463,483,517,Parkinson
503,456,477,516,Parkinson
501,451,474,516,Parkinson
500,447,471,517,Parkinson
497,445,469,518,Parkinson
496,441,467,519,Parkinson
494,439,465,518,Parkinson
493,436,463,519,Parkinson
492,439,468,518,Parkinson
489,474,511,519,Parkinson
490,487,514,510,Parkinson
489,486,513,501,Parkinson
489,486,514,493,Parkinson
488,486,512,486,Parkinson
500,483,505,487,Parkinson
512,485,495,505,Parkinson
515,479,487,507,Parkinson
514,467,480,507,Parkinson
515,459,477,506,Parkinson
515,454,473,506,Parkinson
517,450,470,505,Parkinson
518,446,468,505,Parkinson
517,444,465,504,Parkinson
517,440,464,503,Parkinson
516,439,463,505,Parkinson
515,437,462,505,Parkinson
513,437,461,504,Parkinson
509,454,491,505,Parkinson
505,475,509,505,Parkinson
504,480,513,497,Parkinson
502,480,513,491,Parkinson
500,483,512,485,Parkinson
498,483,510,480,Parkinson
508,480,499,483,Parkinson
514,482,491,515,Parkinson
514,471,482,518,Parkinson
512,464,477,516,Parkinson
512,457,474,514,Parkinson
514,452,471,503,Parkinson
516,448,469,493,Parkinson
517,444,467,486,Parkinson
517,441,465,480,Parkinson
516,439,463,478,Parkinson
513,437,462,486,Parkinson
509,437,461,494,Parkinson
506,435,460,499,Parkinson
503,434,460,502,Parkinson
501,468,493,503,Parkinson
499,474,505,504,Parkinson
498,481,509,492,Parkinson
497,481,508,484,Parkinson
495,480,508,479,Parkinson
494,480,507,476,Parkinson
510,482,500,508,Parkinson
514,484,490,517,Parkinson
512,473,482,517,Parkinson
508,465,477,516,Parkinson
506,458,474,516,Parkinson
503,453,470,516,Parkinson
500,448,468,516,Parkinson
499,444,465,516,Parkinson
497,442,464,516,Parkinson
495,440,463,517,Parkinson
494,438,461,515,Parkinson
493,438,463,513,Parkinson
492,467,508,512,Parkinson
491,483,514,503,Parkinson
491,485,514,494,Parkinson
490,485,513,487,Parkinson
489,485,508,481,Parkinson
500,482,495,495,Parkinson
505,483,487,513,Parkinson
505,478,481,517,Parkinson
503,468,477,518,Parkinson
501,460,474,516,Parkinson
500,454,471,514,Parkinson
498,449,468,512,Parkinson
498,445,466,509,Parkinson
497,442,464,507,Parkinson
495,439,463,506,Parkinson
493,437,462,505,Parkinson
491,436,462,504,Parkinson
491,436,461,503,Parkinson
489,468,504,503,Parkinson
489,485,512,500,Parkinson
489,491,513,491,Parkinson
488,493,512,485,Parkinson
487,493,511,480,Parkinson
487,494,508,477,Parkinson
496,491,498,492,Parkinson
504,491,489,512,Parkinson
500,486,482,516,Parkinson
497,475,478,517,Parkinson
495,467,474,517,Parkinson
493,461,471,516,Parkinson
491,455,468,517,Parkinson
490,450,466,516,Parkinson
489,447,465,516,Parkinson
489,443,463,516,Parkinson
488,441,462,516,Parkinson
487,438,461,516,Parkinson
486,456,497,514,Parkinson
485,480,512,513,Parkinson
486,488,513,505,Parkinson
486,487,512,495,Parkinson
485,489,511,488,Parkinson
485,488,510,482,Parkinson
485,487,509,478,Parkinson
505,486,499,496,Parkinson
508,486,490,514,Parkinson
508,485,483,516,Parkinson
506,473,479,516,Parkinson
504,463,474,513,Parkinson
503,456,471,512,Parkinson
502,450,469,512,Parkinson
502,445,467,512,Parkinson
500,442,465,511,Parkinson
497,439,464,512,Parkinson
496,437,463,512,Parkinson
494,450,481,513,Parkinson
492,477,508,511,Parkinson
491,481,512,501,Parkinson
491,481,510,492,Parkinson
490,481,508,485,Parkinson
489,481,504,480,Parkinson
497,481,494,494,Parkinson
510,479,487,511,Parkinson
513,476,480,514,Parkinson
512,463,476,513,Parkinson
512,454,472,512,Parkinson
512,448,470,510,Parkinson
512,444,467,508,Parkinson
511,440,465,507,Parkinson
507,438,464,508,Parkinson
504,435,462,507,Parkinson
501,434,462,508,Parkinson
499,433,460,509,Parkinson
497,435,461,508,Parkinson
495,472,513,509,Parkinson
494,485,516,500,Parkinson
493,486,515,494,Parkinson
492,488,512,487,Parkinson
491,491,506,481,Parkinson
503,488,495,481,Parkinson
506,489,487,512,Parkinson
504,486,482,517,Parkinson
502,474,477,516,Parkinson
501,465,474,516,Parkinson
503,457,471,515,Parkinson
506,452,468,514,Parkinson
505,448,467,515,Parkinson
502,444,465,515,Parkinson
500,441,464,514,Parkinson
499,440,463,515,Parkinson
497,443,492,515,Parkinson
494,469,510,514,Parkinson
494,476,515,505,Parkinson
492,480,514,496,Parkinson
491,483,514,488,Parkinson
490,484,513,482,Parkinson
491,482,511,478,Parkinson
513,485,504,506,Parkinson
516,486,495,515,Parkinson
515,474,487,515,Parkinson
514,465,482,511,Parkinson
513,458,478,508,Parkinson
511,453,474,506,Parkinson
508,447,472,507,Parkinson
504,445,470,511,Parkinson
502,442,469,514,Parkinson
499,441,467,514,Parkinson
497,439,487,515,Parkinson
495,460,507,515,Parkinson
493,475,514,506,Parkinson
493,484,515,498,Parkinson
492,484,513,489,Parkinson
490,483,512,482,Parkinson
498,481,505,490,Parkinson
514,485,497,508,Parkinson
512,473,487,514,Parkinson
508,462,481,515,Parkinson
504,454,477,515,Parkinson
501,448,474,515,Parkinson
499,444,471,515,Parkinson
499,440,469,514,Parkinson
497,438,466,515,Parkinson
495,456,495,514,Parkinson
493,489,513,514,Parkinson
493,503,513,504,Parkinson
491,504,512,493,Parkinson
490,505,509,486,Parkinson
502,499,505,494,Parkinson
511,502,500,510,Parkinson
506,493,490,512,Parkinson
502,479,482,513,Parkinson
499,468,477,511,Parkinson
497,461,474,513,Parkinson
494,455,472,515,Parkinson
492,451,469,516,Parkinson
491,448,468,534,Parkinson
490,445,466,519,Parkinson
489,441,464,518,Parkinson
488,479,500,517,Parkinson
487,500,514,511,Parkinson
487,504,513,501,Parkinson
486,502,514,492,Parkinson
485,501,513,485,Parkinson
486,499,509,481,Parkinson
509,499,497,502,Parkinson
509,495,489,512,Parkinson
505,482,482,513,Parkinson
501,470,478,514,Parkinson
499,461,474,513,Parkinson
497,456,471,514,Parkinson
496,450,469,514,Parkinson
495,446,466,514,Parkinson
493,443,465,513,Parkinson
491,441,463,513,Parkinson
491,438,461,511,Parkinson
489,442,483,510,Parkinson
487,454,508,512,Parkinson
487,465,512,506,Parkinson
487,477,514,497,Parkinson
486,479,513,489,Parkinson
486,478,512,482,Parkinson
498,476,508,479,Parkinson
515,475,499,502,Parkinson
516,462,489,512,Parkinson
513,451,482,513,Parkinson
509,446,477,514,Parkinson
504,441,474,515,Parkinson
501,438,472,517,Parkinson
498,436,469,517,Parkinson
496,433,467,517,Parkinson
494,432,465,518,Parkinson
492,433,487,517,Parkinson
491,457,508,516,Parkinson
489,483,514,509,Parkinson
489,483,511,497,Parkinson
488,481,509,489,Parkinson
487,478,504,483,Parkinson
496,478,499,500,Parkinson
506,477,491,511,Parkinson
506,472,484,512,Parkinson
504,458,478,513,Parkinson
504,451,474,512,Parkinson
503,444,472,511,Parkinson
501,440,468,511,Parkinson
499,435,466,511,Parkinson
496,432,465,510,Parkinson
494,428,463,511,Parkinson
492,427,462,510,Parkinson
491,425,462,510,Parkinson
490,425,468,509,Parkinson
489,482,502,510,Parkinson
488,489,512,502,Parkinson
487,491,515,494,Parkinson
486,488,515,487,Parkinson
486,485,515,481,Parkinson
487,482,514,478,Parkinson
510,487,505,505,Parkinson
512,491,498,512,Parkinson
510,475,489,513,Parkinson
509,458,483,513,Parkinson
508,448,478,511,Parkinson
508,442,474,510,Parkinson
506,438,471,510,Parkinson
504,436,469,509,Parkinson
502,434,468,509,Parkinson
500,433,465,509,Parkinson
499,430,464,509,Parkinson
497,428,463,507,Parkinson
495,425,478,507,Parkinson
492,441,508,506,Parkinson
492,472,513,499,Parkinson
491,472,511,492,Parkinson
490,470,512,485,Parkinson
489,467,511,479,Parkinson
500,462,507,488,Parkinson
509,464,499,512,Parkinson
509,456,489,514,Parkinson
506,443,482,512,Parkinson
504,437,477,512,Parkinson
501,432,474,512,Parkinson
499,429,471,515,Parkinson
498,426,468,514,Parkinson
495,424,466,513,Parkinson
493,421,464,513,Parkinson
492,444,463,513,Parkinson
490,444,463,512,Parkinson
489,472,498,512,Parkinson
488,472,509,510,Parkinson
487,489,513,500,Parkinson
487,490,513,490,Parkinson
486,488,513,483,Parkinson
486,485,510,479,Parkinson
503,483,505,490,Parkinson
509,485,496,511,Parkinson
505,478,487,515,Parkinson
501,461,480,514,Parkinson
499,446,476,513,Parkinson
500,437,473,513,Parkinson
501,432,470,513,Parkinson
502,427,468,513,Parkinson
501,427,466,512,Parkinson
501,422,464,512,Parkinson
501,420,463,511,Parkinson
500,419,477,511,Parkinson
498,418,504,510,Parkinson
495,418,510,511,Parkinson
494,416,510,501,Parkinson
493,411,506,495,Parkinson
491,410,498,487,Parkinson
490,410,488,481,Parkinson
502,407,490,481,Parkinson
513,406,492,509,Parkinson
511,406,481,514,Parkinson
506,406,475,515,Parkinson
503,406,472,515,Parkinson
501,404,468,514,Parkinson
499,402,466,514,Parkinson
498,404,464,515,Parkinson
496,403,463,515,Parkinson
495,403,461,514,Parkinson
494,402,461,514,Parkinson
498,402,503,512,Parkinson
493,403,512,512,Parkinson
492,402,516,504,Parkinson
491,400,513,496,Parkinson
490,399,510,488,Parkinson
489,399,507,482,Parkinson
488,401,506,478,Parkinson
515,398,499,493,Parkinson
517,399,490,507,Parkinson
516,400,483,508,Parkinson
515,399,479,508,Parkinson
515,398,475,505,Parkinson
516,399,472,500,Parkinson
516,397,470,497,Parkinson
514,398,467,496,Parkinson
511,397,466,496,Parkinson
508,398,464,497,Parkinson
506,397,463,498,Parkinson
503,397,461,498,Parkinson
500,397,492,498,Parkinson
496,399,513,501,Parkinson
496,398,514,493,Parkinson
495,396,514,485,Parkinson
494,395,513,479,Parkinson
492,396,510,475,Parkinson
504,393,508,476,Parkinson
512,394,502,508,Parkinson
513,395,492,511,Parkinson
511,394,484,510,Parkinson
510,394,478,509,Parkinson
511,395,475,510,Parkinson
510,394,472,512,Parkinson
509,394,469,512,Parkinson
508,393,468,512,Parkinson
506,393,467,511,Parkinson
504,392,480,510,Parkinson
501,393,506,511,Parkinson
499,393,512,506,Parkinson
498,394,512,496,Parkinson
496,393,512,488,Parkinson
494,392,509,481,Parkinson
493,391,504,477,Parkinson
506,392,497,510,Parkinson
507,392,489,517,Parkinson
503,390,481,517,Parkinson
500,392,477,517,Parkinson
497,391,473,516,Parkinson
496,391,470,517,Parkinson
494,391,467,516,Parkinson
492,390,465,515,Parkinson
490,390,464,515,Parkinson
490,389,462,515,Parkinson
490,389,491,514,Parkinson
489,389,509,513,Parkinson
487,391,512,512,Parkinson
487,389,513,501,Parkinson
486,388,511,492,Parkinson
485,387,511,484,Parkinson
485,387,510,479,Parkinson
485,387,510,476,Parkinson
491,387,509,483,Parkinson
497,388,506,499,Parkinson
496,388,495,510,Parkinson
496,385,487,512,Parkinson
494,387,480,511,Parkinson
491,388,476,512,Parkinson
490,386,473,510,Parkinson
491,387,471,510,Parkinson
496,387,468,511,Parkinson
498,387,466,509,Parkinson
499,386,464,508,Parkinson
501,386,463,505,Parkinson
501,387,461,505,Parkinson
498,386,461,502,Parkinson
495,386,460,496,Parkinson
493,386,460,492,Parkinson
492,386,459,494,Parkinson
491,386,459,503,Parkinson
494,386,458,509,Parkinson
495,386,458,511,Parkinson
495,386,458,512,Parkinson
495,386,458,512,Parkinson
496,386,458,513,Parkinson
498,386,458,512,Parkinson
502,385,458,512,Parkinson
506,385,458,511,Parkinson
506,385,457,511,Parkinson
499,385,458,510,Parkinson
497,385,457,510,Parkinson
494,385,458,509,Parkinson
492,387,458,510,Parkinson
492,385,457,510,Parkinson
499,385,457,508,Parkinson
499,385,458,508,Parkinson
498,385,458,508,Parkinson
502,385,457,508,Parkinson
508,385,457,507,Parkinson
510,384,458,506,Parkinson
511,384,458,506,Parkinson
510,384,458,504,Parkinson
511,382,458,504,Parkinson
511,384,458,504,Parkinson
510,430,458,504,Parkinson
508,453,458,504,Parkinson
507,464,459,506,Parkinson
504,460,458,507,Parkinson
503,441,459,507,Parkinson
501,430,458,508,Parkinson
500,418,459,508,Parkinson
499,410,459,508,Parkinson
497,405,459,509,Parkinson
496,395,459,508,Parkinson
496,395,459,508,Parkinson
495,400,460,508,Parkinson
493,398,460,508,Parkinson
493,397,460,508,Parkinson
492,476,461,509,Parkinson
491,508,460,508,Parkinson
491,502,461,509,Parkinson
490,491,461,509,Parkinson
490,482,461,509,Parkinson
489,471,461,509,Parkinson
